title,N,thesession_url,type,file_name,yt_link,instrumentation,instrument,segmentation,beats
The Lark In The Morning,15,,jig,15_v06.mp3,youtube.com/watch/yoiB1-Ubn2I,solo,bagpipe,"[12.223129252, 19.633197279, 27.138321995, 34.655782313, 42.091609977, 49.625419501, 57.122902494, 64.567800454]","[3.964081633, 4.710748299, 5.325328798, 5.873197279, 6.408707483, 6.944217687, 7.420952381, 7.930340136, 8.433197279, 8.927346939, 9.362721088, 9.877029478, 10.352176871, 10.82585034, 11.323673469, 11.788730159, 12.223129252, 12.691156463, 13.157006803, 13.651156463, 14.086530612, 14.563265306, 15.033469388, 15.484081633, 15.965170068, 16.448435374, 16.892517007, 17.351836735, 17.811156463, 18.294421769, 18.714557823, 19.180408163, 19.633197279, 20.112108844, 20.575782313, 21.050340136, 21.525827664, 21.984217687, 22.438707483, 22.933129252, 23.366893424, 23.847619048, 24.309047619, 24.790929705, 25.260770975, 25.732426304, 26.214965986, 26.681723356, 27.138321995, 27.613605442, 28.092517007, 28.541632653, 29.024943311, 29.503854875, 29.951927438, 30.456235828, 30.90430839, 31.392290249, 31.842176871, 32.328344671, 32.814512472, 33.277097506, 33.747346939, 34.20952381, 34.655782313, 35.152834467, 35.639002268, 36.10260771, 36.571655329, 37.039070295, 37.465759637, 37.956848073, 38.392743764, 38.864399093, 39.354195011, 39.805238095, 40.254240363, 40.743764172, 41.190566893, 41.662108844, 42.091609977, 42.579410431, 43.065759637, 43.512018141, 43.987301587, 44.468027211, 44.90521542, 45.377891156, 45.83952381, 46.311043084, 46.831746032, 47.274512472, 47.720634921, 48.237641723, 48.692698413, 49.150113379, 49.625419501, 50.100952381, 50.604988662, 51.103854875, 51.542947846, 52.045351474, 52.497052154, 52.956848073, 53.413151927, 53.906394558, 54.378820862, 54.828117914, 55.317913832, 55.758798186, 56.223061224, 56.682086168, 57.122902494, 57.643537415, 58.10430839, 58.581405896, 59.040362812, 59.544671202, 59.983106576, 60.451519274, 60.9169161, 61.378684807, 61.839455782, 62.325941043, 62.806349206, 63.223582766, 63.658956916, 64.130612245, 64.567800454]"
The Mist Covered Mountain,16,https://thesession.org/tunes/256,jig,16_v01.mp3,youtube.com/watch/5nRau1Kf0kY,solo,whistle,"[8.663945578, 17.129705215, 25.31968254, 33.552834467, 41.911927438, 50.329251701, 58.550566893, 66.863356009]","[0.188662132, 0.742290249, 1.298866213, 1.805895692, 2.323560091, 2.876553288, 3.390975057, 3.946553288, 4.426303855, 4.985736961, 5.515510204, 6.024081633, 6.558163265, 7.085714286, 7.600907029, 8.109433107, 8.663945578, 9.162267574, 9.759637188, 10.241451247, 10.779138322, 11.321814059, 11.86031746, 12.393197279, 12.926984127, 13.458979592, 13.975260771, 14.507346939, 15.03585034, 15.571247166, 16.096031746, 16.613718821, 17.129705215, 17.648548753, 18.142698413, 18.644897959, 19.168911565, 19.677913832, 20.242176871, 20.734693878, 21.280068027, 21.815873016, 22.275646259, 22.762811791, 23.328843537, 23.821111111, 24.310136054, 24.828594104, 25.31968254, 25.81446712, 26.349773243, 26.847913832, 27.388662132, 27.896598639, 28.394557823, 28.945124717, 29.471201814, 29.979138322, 30.475464853, 30.99138322, 31.492063492, 32.03138322, 32.555102041, 33.055782313, 33.552834467, 34.107936508, 34.614421769, 35.133265306, 35.671655329, 36.183741497, 36.767346939, 37.264399093, 37.778208617, 38.300861678, 38.846258503, 39.33968254, 39.865759637, 40.337414966, 40.876575964, 41.397482993, 41.911927438, 42.488888889, 43.011337868, 43.493877551, 44.030839002, 44.575056689, 45.101133787, 45.619954649, 46.142403628, 46.675736961, 47.219954649, 47.718684807, 48.256870748, 48.757414966, 49.272857143, 49.793650794, 50.329251701, 50.858956916, 51.348752834, 51.834920635, 52.379138322, 52.876961451, 53.397641723, 53.924716553, 54.479818594, 54.947845805, 55.448526077, 55.938321995, 56.50430839, 57.044897959, 57.560090703, 58.068027211, 58.550566893, 59.065759637, 59.606349206, 60.103401361, 60.614965986, 61.159183673, 61.678004535, 62.222222222, 62.737414966, 63.276371882, 63.789569161, 64.320136054, 64.82968254, 65.359818594, 65.86031746, 66.365170068, 66.863356009]"
The Mist Covered Mountain,16,,jig,16_v02.mp3,youtube.com/watch/b_Ih2exOFNI,solo,banjo,"[9.499478458, 17.889342404, 26.238798186, 34.609909297, 43.011632653, 51.34015873, 59.66138322, 67.985600907]","[0.557278912, 1.436734694, 1.97877551, 2.546938776, 3.08244898, 3.668208617, 4.206848073, 4.742879819, 5.250612245, 5.773061224, 6.304603175, 6.85723356, 7.413877551, 7.924195011, 8.436485261, 8.974421769, 9.499478458, 9.99861678, 10.520702948, 11.039070295, 11.563945578, 12.082562358, 12.669863946, 13.191836735, 13.709501134, 14.248503401, 14.789795918, 15.319750567, 15.838752834, 16.32952381, 16.850748299, 17.374943311, 17.889342404, 18.371746032, 18.907709751, 19.434353741, 19.960952381, 20.451247166, 20.964399093, 21.523333333, 22.077573696, 22.594353741, 23.08845805, 23.620725624, 24.175056689, 24.690907029, 25.187346939, 25.72276644, 26.238798186, 26.754829932, 27.292358277, 27.827369615, 28.3369161, 28.863514739, 29.37537415, 29.911882086, 30.47154195, 30.968163265, 31.488752834, 32.007755102, 32.568163265, 33.072653061, 33.604081633, 34.121995465, 34.609909297, 35.135170068, 35.663877551, 36.188253968, 36.72122449, 37.238956916, 37.792653061, 38.307868481, 38.835464853, 39.372199546, 39.895510204, 40.411428571, 40.943174603, 41.437437642, 41.952857143, 42.510362812, 43.011632653, 43.542154195, 44.072154195, 44.584444444, 45.099591837, 45.644444444, 46.14585034, 46.670113379, 47.159024943, 47.689773243, 48.222040816, 48.751020408, 49.28, 49.80244898, 50.307868481, 50.820498866, 51.34015873, 51.858480726, 52.389795918, 52.939115646, 53.455306122, 53.971814059, 54.461179138, 55.020204082, 55.529795918, 56.032403628, 56.548571429, 57.073287982, 57.586938776, 58.089909297, 58.612244898, 59.126077098, 59.66138322, 60.179591837, 60.692834467, 61.222131519, 61.754058957, 62.256666667, 62.757369615, 63.294693878, 63.836734694, 64.303265306, 64.840861678, 65.384489796, 65.888752834, 66.418095238, 66.936258503, 67.44739229, 67.985600907]"
The Mist Covered Mountain,16,,jig,16_v03.mp3,youtube.com/watch/iabNSBUsPyc,ensemble,"flute, hammered_dulcimer","[8.037868481, 16.047369615, 24.0361678, 31.991428571, 40.045192744, 48.030544218, 56.071950113, 64.079818594]","[0.065306122, 0.556213152, 1.041269841, 1.566099773, 2.031746032, 2.568707483, 3.080272109, 3.537687075, 4.042380952, 4.542403628, 5.053968254, 5.546666667, 6.073469388, 6.539795918, 7.02814059, 7.510929705, 8.037868481, 8.530929705, 9.037823129, 9.54185941, 10.039909297, 10.523854875, 11.016258503, 11.530997732, 12.038095238, 12.546031746, 13.018412698, 13.549501134, 14.024965986, 14.522244898, 15.039342404, 15.538344671, 16.047369615, 16.559047619, 17.059274376, 17.55569161, 18.053605442, 18.559546485, 19.047482993, 19.557210884, 20.051337868, 20.538231293, 21.053424036, 21.547369615, 22.024580499, 22.526145125, 23.040136054, 23.537981859, 24.0361678, 24.539931973, 25.036462585, 25.543741497, 26.039047619, 26.532743764, 27.024875283, 27.492018141, 28.008004535, 28.523854875, 29.054331066, 29.543968254, 30.046553288, 30.553922902, 31.028004535, 31.49430839, 31.991428571, 32.534988662, 33.053219955, 33.571201814, 34.064671202, 34.540272109, 35.037210884, 35.528253968, 36.022108844, 36.528548753, 37.040272109, 37.516190476, 38.0561678, 38.528253968, 39.044399093, 39.538390023, 40.045192744, 40.574081633, 41.051451247, 41.544829932, 42.044988662, 42.534058957, 43.028412698, 43.522380952, 43.976077098, 44.491111111, 45.007188209, 45.480634921, 45.992539683, 46.516689342, 47.02952381, 47.50723356, 48.030544218, 48.528208617, 49.028503401, 49.524444444, 50.037573696, 50.536031746, 51.03031746, 51.537165533, 52.050975057, 52.586666667, 53.085555556, 53.57707483, 54.093877551, 54.549319728, 55.022539683, 55.54600907, 56.071950113, 56.561496599, 57.077256236, 57.574603175, 58.072380952, 58.555464853, 59.06138322, 59.545328798, 60.025283447, 60.508820862, 61.049569161, 61.561088435, 62.055260771, 62.553945578, 63.069614512, 63.558027211, 64.079818594]"
The Mist Covered Mountain,16,,jig,16_v04.mp3,youtube.com/watch/jRwe6vL5kyE,ensemble,"guitar, fiddle, whistle","[8.11537415, 16.074013605, 24.021043084, 31.820521542, 39.717732426, 47.528526077, 55.385396825, 63.249659864]","[0.075464853, 0.60952381, 1.112154195, 1.618956916, 2.07600907, 2.599115646, 3.055873016, 3.559047619, 4.087142857, 4.649795918, 5.122244898, 5.623764172, 6.107641723, 6.612789116, 7.110770975, 7.571609977, 8.11537415, 8.585986395, 9.107052154, 9.63047619, 10.129705215, 10.582947846, 11.067641723, 11.58154195, 12.080634921, 12.56829932, 13.079251701, 13.590498866, 14.085464853, 14.568888889, 15.06861678, 15.556281179, 16.074013605, 16.552993197, 17.003673469, 17.535668934, 18.036122449, 18.556235828, 19.029365079, 19.504761905, 20.056235828, 20.519206349, 21.019070295, 21.495873016, 21.995102041, 22.471111111, 22.982834467, 23.454285714, 24.021043084, 24.480997732, 24.996281179, 25.445396825, 25.940680272, 26.420249433, 26.91276644, 27.405487528, 27.880907029, 28.407346939, 28.900770975, 29.360612245, 29.888095238, 30.360748299, 30.851292517, 31.365306122, 31.820521542, 32.324421769, 32.800408163, 33.28829932, 33.78185941, 34.267460317, 34.740521542, 35.22414966, 35.720566893, 36.217142857, 36.728276644, 37.195941043, 37.708956916, 38.204875283, 38.70478458, 39.183673469, 39.717732426, 40.184761905, 40.686780045, 41.169047619, 41.662675737, 42.150022676, 42.606621315, 43.148480726, 43.597755102, 44.112108844, 44.604217687, 45.099319728, 45.576712018, 46.069977324, 46.551564626, 47.022086168, 47.528526077, 48.005578231, 48.49185941, 48.969229025, 49.453151927, 49.972086168, 50.469637188, 50.979410431, 51.439070295, 51.946598639, 52.447482993, 52.924172336, 53.41814059, 53.917006803, 54.386802721, 54.874897959, 55.385396825, 55.852585034, 56.378049887, 56.83446712, 57.334897959, 57.823424036, 58.315464853, 58.786258503, 59.290181406, 59.800861678, 60.325442177, 60.766507937, 61.282471655, 61.74185941, 62.264648526, 62.751904762, 63.249659864]"
The Mist Covered Mountain,16,,jig,16_v05.mp3,youtube.com/watch/jjqVxYzrjMc,ensemble,"guitar, whistle","[8.497052154, 15.306077098, 22.146349206, 29.010430839, 35.912562358, 42.791473923, 49.726054422, 56.656235828]","[1.780680272, 2.198639456, 2.612244898, 3.051473923, 3.451995465, 3.882086168, 4.264058957, 4.674376417, 5.087596372, 5.522471655, 5.976825397, 6.389115646, 6.79478458, 7.203287982, 7.632970522, 8.041882086, 8.497052154, 8.892517007, 9.335147392, 9.777777778, 10.19244898, 10.599478458, 11.023061224, 11.461564626, 11.869024943, 12.32399093, 12.753560091, 13.186031746, 13.610272109, 14.022108844, 14.483446712, 14.882993197, 15.306077098, 15.722494331, 16.173219955, 16.628390023, 17.052993197, 17.458276644, 17.908390023, 18.306870748, 18.732698413, 19.122811791, 19.570793651, 20.022086168, 20.474852608, 20.886099773, 21.326077098, 21.738548753, 22.146349206, 22.590113379, 23.045804989, 23.483628118, 23.902040816, 24.343219955, 24.761496599, 25.154920635, 25.591292517, 26.036077098, 26.464943311, 26.865578231, 27.295056689, 27.711746032, 28.183514739, 28.596938776, 29.010430839, 29.451609977, 29.89569161, 30.325260771, 30.74031746, 31.152267574, 31.622675737, 32.020181406, 32.461496599, 32.902675737, 33.307936508, 33.767596372, 34.191247166, 34.602335601, 35.038911565, 35.457052154, 35.912562358, 36.339229025, 36.77170068, 37.203628118, 37.620657596, 38.050634921, 38.492063492, 38.9038322, 39.33829932, 39.752244898, 40.181360544, 40.617188209, 41.062698413, 41.487437642, 41.946802721, 42.352789116, 42.791473923, 43.224263039, 43.653854875, 44.133741497, 44.570975057, 45.021564626, 45.43569161, 45.865827664, 46.29877551, 46.699863946, 47.155804989, 47.630340136, 48.042902494, 48.46893424, 48.887142857, 49.322902494, 49.726054422, 50.178321995, 50.633197279, 51.088253968, 51.50292517, 51.920793651, 52.349433107, 52.782335601, 53.190249433, 53.623582766, 54.055351474, 54.493174603, 54.943492063, 55.37569161, 55.813673469, 56.232721088, 56.656235828]"
The Mist Covered Mountain,16,,jig,16_v06.mp3,youtube.com/watch/pTLyyaXtx0w,solo,accordion,"[8.523401361, 15.414421769, 22.283492063, 29.105419501, 35.972426304, 42.791609977, 49.675034014, 57.019863946]","[1.590566893, 2.176870748, 2.605147392, 3.00106576, 3.431995465, 3.836870748, 4.281904762, 4.688594104, 5.112562358, 5.525646259, 5.926031746, 6.335714286, 6.766077098, 7.233015873, 7.65968254, 8.086553288, 8.523401361, 8.976848073, 9.404557823, 9.805464853, 10.218208617, 10.663560091, 11.107278912, 11.520657596, 11.969274376, 12.401723356, 12.819569161, 13.261678005, 13.681179138, 14.118185941, 14.542789116, 15.00893424, 15.414421769, 15.819773243, 16.259183673, 16.686077098, 17.10154195, 17.537346939, 17.972675737, 18.417891156, 18.822879819, 19.255192744, 19.689070295, 20.14154195, 20.60154195, 21.005170068, 21.437369615, 21.853310658, 22.283492063, 22.685873016, 23.111655329, 23.539092971, 23.972222222, 24.408798186, 24.85047619, 25.273492063, 25.709614512, 26.133378685, 26.569909297, 27.004875283, 27.459024943, 27.865714286, 28.272267574, 28.684512472, 29.105419501, 29.554081633, 29.987573696, 30.405419501, 30.849909297, 31.286848073, 31.730204082, 32.149750567, 32.555396825, 32.983469388, 33.384331066, 33.804036281, 34.238072562, 34.657641723, 35.101043084, 35.513968254, 35.972426304, 36.405555556, 36.854829932, 37.266553288, 37.705328798, 38.145555556, 38.556666667, 38.989365079, 39.403378685, 39.836643991, 40.241655329, 40.651609977, 41.101609977, 41.504489796, 41.937437642, 42.374376417, 42.791609977, 43.225396825, 43.662222222, 44.119365079, 44.526938776, 44.966961451, 45.403424036, 45.8369161, 46.250997732, 46.705102041, 47.12707483, 47.558594104, 48.002358277, 48.422857143, 48.846870748, 49.255170068, 49.675034014, 50.10585034, 50.574671202, 50.984761905, 51.406825397, 51.83462585, 52.284988662, 52.704557823, 53.134195011, 53.570430839, 53.974240363, 54.422721088, 54.856122449, 55.32952381, 55.761269841, 56.269206349]"
The Mist Covered Mountain,16,,jig,16_v07.mp3,youtube.com/watch/rcwHnM3mDak,solo,mandolin,"[8.893968254, 17.003174603, 25.117619048, 33.125079365, 41.079365079, 49.118911565, 57.136031746, 65.260566893]","[0.67047619, 1.193650794, 1.723356009, 2.255238095, 2.78260771, 3.299206349, 3.801904762, 4.310113379, 4.830793651, 5.320634921, 5.826031746, 6.345079365, 6.82893424, 7.337482993, 7.838503401, 8.363174603, 8.893968254, 9.406984127, 9.89968254, 10.430045351, 10.94430839, 11.461315193, 11.960997732, 12.467301587, 12.957460317, 13.468639456, 13.978412698, 14.466031746, 14.981587302, 15.502222222, 16.002539683, 16.520634921, 17.003174603, 17.536507937, 18.034285714, 18.547278912, 19.052834467, 19.542857143, 20.050793651, 20.586666667, 21.097142857, 21.615238095, 22.10723356, 22.618253968, 23.109637188, 23.635260771, 24.135510204, 24.625147392, 25.117619048, 25.63047619, 26.141882086, 26.648888889, 27.128435374, 27.639365079, 28.129024943, 28.627052154, 29.128049887, 29.62031746, 30.092698413, 30.564240363, 31.034920635, 31.560634921, 32.060952381, 32.584126984, 33.125079365, 33.610839002, 34.105396825, 34.636417234, 35.121269841, 35.619047619, 36.131836735, 36.622222222, 37.111269841, 37.583424036, 38.082539683, 38.583718821, 39.095873016, 39.608888889, 40.075578231, 40.569863946, 41.079365079, 41.580748299, 42.079863946, 42.598095238, 43.095873016, 43.615782313, 44.111496599, 44.620045351, 45.11106576, 45.611473923, 46.108276644, 46.625668934, 47.108526077, 47.618798186, 48.120453515, 48.63260771, 49.118911565, 49.623945578, 50.11446712, 50.634013605, 51.139047619, 51.65569161, 52.148435374, 52.662539683, 53.173696145, 53.678730159, 54.125714286, 54.636213152, 55.147278912, 55.652426304, 56.151655329, 56.642176871, 57.136031746, 57.68707483, 58.1630839, 58.669183673, 59.167346939, 59.70430839, 60.255782313, 60.78984127, 61.303582766, 61.777278912, 62.279546485, 62.760634921, 63.238956916, 63.750385488, 64.227505669, 64.766258503]"
The Rolling Waves,17,https://thesession.org/tunes/88,jig,17_v01.mp3,youtube.com/watch/YRrqsQnuv6A,ensemble,"bagpipe, flute, fiddle","[7.054875283, 13.208163265, 20.278276644, 28.073469388]","[0.014512472, 0.47553288, 0.92154195, 1.331519274, 1.768707483, 2.193197279, 2.652154195, 3.102040816, 3.512018141, 3.994557823, 4.43537415, 4.856235828, 5.278911565, 5.706530612, 6.1569161, 6.614058957, 7.054875283, 7.501133787, 7.936507937, 8.360997732, 8.798185941, 9.242630385, 9.723356009, 10.159138322, 10.591768707, 11.027664399, 11.446712018, 11.905668934, 12.346485261, 12.776417234, 13.208163265, 13.63446712, 14.081451247, 14.524081633, 14.977732426, 15.415102041, 15.903356009, 16.330997732, 16.764807256, 17.214897959, 17.654988662, 18.099954649, 18.551292517, 19.006984127, 19.387210884, 19.847256236, 20.278276644, 20.713650794, 21.198367347, 21.630839002, 22.040090703, 22.491428571, 22.945668934, 23.395555556, 23.8361678, 24.296780045, 24.719092971, 25.192199546, 25.62031746, 26.04244898, 26.473650794, 26.933696145, 27.38537415, 27.836122449]"
The Rolling Waves,17,,jig,17_v02.mp3,youtube.com/watch/4_Oav6Xz8i8,ensemble,"flute, guitar","[13.86122449, 27.57877551, 41.275283447, 54.978684807]","[0.162539683, 0.902857143, 1.795918367, 2.685714286, 3.531428571, 4.42122449, 5.317732426, 6.192653061, 7.026938776, 7.854013605, 8.680816327, 9.586938776, 10.391111111, 11.240816327, 12.131836735, 13.005714286, 13.86122449, 14.700408163, 15.559183673, 16.445714286, 17.262040816, 18.091428571, 19.006575964, 19.835646259, 20.656326531, 21.518526077, 22.373877551, 23.298253968, 24.124081633, 24.994285714, 25.86893424, 26.767346939, 27.57877551, 28.431020408, 29.278367347, 30.137142857, 30.985941043, 31.853061224, 32.716553288, 33.564603175, 34.450612245, 35.286530612, 36.133877551, 36.933877551, 37.788594104, 38.617755102, 39.567346939, 40.431020408, 41.275283447, 42.143854875, 42.989569161, 43.819410431, 44.680181406, 45.56553288, 46.412698413, 47.270748299, 48.117913832, 48.97414966, 49.844897959, 50.675736961, 51.53015873, 52.388208617, 53.293424036, 54.100680272, 54.978684807, 55.838548753, 56.695873016]"
The Rolling Waves,17,,jig,17_v03.mp3,youtube.com/watch/lLqLNbkTmo4,solo,bagpipe,"[9.769795918, 18.607891156, 26.755555556, 35.939047619]","[0.914285714, 1.498412698, 2.082539683, 2.712380952, 3.291428571, 3.845079365, 4.464761905, 5.01877551, 5.55755102, 6.086530612, 6.66122449, 7.186575964, 7.73877551, 8.267755102, 8.794557823, 9.282176871, 9.769795918, 10.324897959, 10.853877551, 11.40244898, 11.929251701, 12.467573696, 12.989591837, 13.449795918, 13.96244898, 14.491428571, 14.994285714, 15.493877551, 16.04244898, 16.600816327, 17.090612245, 17.564081633, 18.096326531, 18.607891156, 19.09877551, 19.629070295, 20.145668934, 20.659591837, 21.191836735, 21.711020408, 22.173968254, 22.643809524, 23.16952381, 23.677460317, 24.205056689, 24.709274376, 25.244444444, 25.74106576, 26.21968254, 26.755555556, 27.271111111, 27.781587302, 28.286984127, 28.76952381, 29.349115646, 29.837641723, 30.336870748, 30.8738322, 31.341133787, 31.8461678, 32.377324263, 32.922517007, 33.425578231, 33.93015873, 34.433015873, 34.951111111, 35.431111111, 35.939047619]"
